Model,Pose,CvFold,F1,Precision,Recall,Support
MLPClassifier,supta padangusthasana,2,0.6363636363636364,0.7777777777777778,0.5384615384615384,13.0
QuadraticDiscriminantAnalysis,supta padangusthasana,3,0.6470588235294118,0.5,0.9166666666666666,12.0
DecisionTreeClassifier,supta padangusthasana,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,12.0
MLPClassifier,supta padangusthasana,1,0.6666666666666667,0.7272727272727273,0.6153846153846154,13.0
SVC,supta padangusthasana,2,0.6666666666666667,0.875,0.5384615384615384,13.0
RandomForestClassifier,supta padangusthasana,4,0.6923076923076924,0.6428571428571429,0.75,12.0
KNeighborsClassifier,supta padangusthasana,3,0.6956521739130435,0.7272727272727273,0.6666666666666666,12.0
KNeighborsClassifier,supta padangusthasana,4,0.6956521739130435,0.7272727272727273,0.6666666666666666,12.0
KNeighborsClassifier,supta padangusthasana,1,0.7000000000000001,1.0,0.5384615384615384,13.0
SVC,supta padangusthasana,1,0.7272727272727274,0.8888888888888888,0.6153846153846154,13.0
SVC,supta padangusthasana,0,0.761904761904762,0.8888888888888888,0.6666666666666666,12.0
SVC,supta padangusthasana,3,0.7692307692307692,0.7142857142857143,0.8333333333333334,12.0
MLPClassifier,supta padangusthasana,3,0.7826086956521738,0.8181818181818182,0.75,12.0
RandomForestClassifier,supta padangusthasana,3,0.8,0.7692307692307693,0.8333333333333334,12.0
KNeighborsClassifier,supta padangusthasana,0,0.8181818181818182,0.9,0.75,12.0
RandomForestClassifier,supta padangusthasana,0,0.8695652173913043,0.9090909090909091,0.8333333333333334,12.0
RandomForestClassifier,supta padangusthasana,2,0.9166666666666666,1.0,0.8461538461538461,13.0
AdaBoostClassifier,supta virasana,0,0.0,0.0,0.0,12.0
AdaBoostClassifier,supta virasana,1,0.0,0.0,0.0,12.0
AdaBoostClassifier,supta virasana,2,0.0,0.0,0.0,12.0
AdaBoostClassifier,supta virasana,3,0.0,0.0,0.0,12.0
AdaBoostClassifier,supta virasana,4,0.0,0.0,0.0,12.0
GaussianNB,supta virasana,4,0.3448275862068966,0.29411764705882354,0.4166666666666667,12.0
GaussianNB,supta virasana,2,0.35000000000000003,0.25,0.5833333333333334,12.0
GaussianNB,supta virasana,3,0.4444444444444445,0.4,0.5,12.0
DecisionTreeClassifier,supta virasana,3,0.5833333333333334,0.5833333333333334,0.5833333333333334,12.0
QuadraticDiscriminantAnalysis,supta virasana,3,0.5882352941176471,1.0,0.4166666666666667,12.0
DecisionTreeClassifier,supta virasana,4,0.5925925925925926,0.5333333333333333,0.6666666666666666,12.0
MLPClassifier,supta virasana,4,0.5925925925925926,0.5333333333333333,0.6666666666666666,12.0
MLPClassifier,supta virasana,3,0.6086956521739131,0.6363636363636364,0.5833333333333334,12.0
GaussianNB,supta virasana,1,0.6153846153846153,0.5714285714285714,0.6666666666666666,12.0
KNeighborsClassifier,supta virasana,4,0.6153846153846153,0.5714285714285714,0.6666666666666666,12.0
SVC,supta virasana,4,0.6666666666666665,0.6,0.75,12.0
RandomForestClassifier,supta virasana,4,0.6666666666666665,0.6,0.75,12.0
DecisionTreeClassifier,supta virasana,0,0.6666666666666666,0.7777777777777778,0.5833333333333334,12.0
QuadraticDiscriminantAnalysis,supta virasana,4,0.6666666666666666,0.7777777777777778,0.5833333333333334,12.0
GaussianNB,supta virasana,0,0.7142857142857143,0.625,0.8333333333333334,12.0
DecisionTreeClassifier,supta virasana,1,0.7272727272727272,0.8,0.6666666666666666,12.0
MLPClassifier,supta virasana,0,0.75,0.75,0.75,12.0
RandomForestClassifier,supta virasana,3,0.761904761904762,0.8888888888888888,0.6666666666666666,12.0
MLPClassifier,supta virasana,1,0.7692307692307692,0.7142857142857143,0.8333333333333334,12.0
SVC,supta virasana,2,0.7692307692307692,0.7142857142857143,0.8333333333333334,12.0
DecisionTreeClassifier,supta virasana,2,0.7826086956521738,0.8181818181818182,0.75,12.0
KNeighborsClassifier,supta virasana,2,0.7857142857142857,0.6875,0.9166666666666666,12.0
SVC,supta virasana,0,0.8,0.7692307692307693,0.8333333333333334,12.0
KNeighborsClassifier,supta virasana,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,12.0
SVC,supta virasana,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,12.0
RandomForestClassifier,supta virasana,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,12.0
RandomForestClassifier,supta virasana,2,0.8333333333333334,0.8333333333333334,0.8333333333333334,12.0
KNeighborsClassifier,supta virasana,3,0.8333333333333334,0.8333333333333334,0.8333333333333334,12.0
MLPClassifier,supta virasana,2,0.8461538461538461,0.7857142857142857,0.9166666666666666,12.0
QuadraticDiscriminantAnalysis,supta virasana,1,0.8571428571428571,1.0,0.75,12.0
QuadraticDiscriminantAnalysis,supta virasana,2,0.8571428571428571,1.0,0.75,12.0
RandomForestClassifier,supta virasana,0,0.8695652173913043,0.9090909090909091,0.8333333333333334,12.0
KNeighborsClassifier,supta virasana,1,0.8799999999999999,0.8461538461538461,0.9166666666666666,12.0
QuadraticDiscriminantAnalysis,supta virasana,0,0.9090909090909091,1.0,0.8333333333333334,12.0
SVC,supta virasana,3,0.9166666666666666,0.9166666666666666,0.9166666666666666,12.0
AdaBoostClassifier,tadasana,0,0.0,0.0,0.0,12.0
AdaBoostClassifier,tadasana,1,0.0,0.0,0.0,11.0
AdaBoostClassifier,tadasana,2,0.0,0.0,0.0,11.0
AdaBoostClassifier,tadasana,3,0.0,0.0,0.0,11.0
AdaBoostClassifier,tadasana,4,0.0,0.0,0.0,11.0
DecisionTreeClassifier,tadasana,4,0.3,0.3333333333333333,0.2727272727272727,11.0
KNeighborsClassifier,tadasana,4,0.32,0.2857142857142857,0.36363636363636365,11.0
SVC,tadasana,4,0.33333333333333326,0.42857142857142855,0.2727272727272727,11.0
QuadraticDiscriminantAnalysis,tadasana,0,0.375,0.75,0.25,12.0
MLPClassifier,tadasana,4,0.39999999999999997,0.75,0.2727272727272727,11.0
GaussianNB,tadasana,4,0.39999999999999997,0.75,0.2727272727272727,11.0
QuadraticDiscriminantAnalysis,tadasana,1,0.42857142857142855,1.0,0.2727272727272727,11.0
DecisionTreeClassifier,tadasana,2,0.42857142857142855,0.35294117647058826,0.5454545454545454,11.0
GaussianNB,tadasana,3,0.4705882352941177,0.6666666666666666,0.36363636363636365,11.0
QuadraticDiscriminantAnalysis,tadasana,3,0.4705882352941177,0.6666666666666666,0.36363636363636365,11.0
DecisionTreeClassifier,tadasana,3,0.47619047619047616,0.5,0.45454545454545453,11.0
SVC,tadasana,2,0.4999999999999999,0.46153846153846156,0.5454545454545454,11.0
RandomForestClassifier,tadasana,4,0.5000000000000001,0.8,0.36363636363636365,11.0
KNeighborsClassifier,tadasana,2,0.5185185185185185,0.4375,0.6363636363636364,11.0
SVC,tadasana,3,0.5263157894736842,0.625,0.45454545454545453,11.0
KNeighborsClassifier,tadasana,1,0.5333333333333333,0.42105263157894735,0.7272727272727273,11.0
QuadraticDiscriminantAnalysis,tadasana,4,0.5333333333333333,1.0,0.36363636363636365,11.0
KNeighborsClassifier,tadasana,0,0.5517241379310345,0.47058823529411764,0.6666666666666666,12.0
SVC,tadasana,1,0.5555555555555556,0.7142857142857143,0.45454545454545453,11.0
MLPClassifier,tadasana,1,0.5714285714285713,0.6,0.5454545454545454,11.0
GaussianNB,tadasana,1,0.5714285714285713,0.6,0.5454545454545454,11.0
MLPClassifier,tadasana,2,0.5714285714285713,0.6,0.5454545454545454,11.0
SVC,tadasana,0,0.5833333333333334,0.5833333333333334,0.5833333333333334,12.0
DecisionTreeClassifier,tadasana,1,0.6,0.6666666666666666,0.5454545454545454,11.0
MLPClassifier,tadasana,0,0.6086956521739131,0.6363636363636364,0.5833333333333334,12.0
KNeighborsClassifier,tadasana,3,0.6206896551724137,0.5,0.8181818181818182,11.0
RandomForestClassifier,tadasana,1,0.631578947368421,0.75,0.5454545454545454,11.0
MLPClassifier,tadasana,3,0.631578947368421,0.75,0.5454545454545454,11.0
GaussianNB,tadasana,2,0.6666666666666666,0.7,0.6363636363636364,11.0
DecisionTreeClassifier,tadasana,0,0.6923076923076924,0.6428571428571429,0.75,12.0
RandomForestClassifier,tadasana,0,0.7142857142857143,0.625,0.8333333333333334,12.0
RandomForestClassifier,tadasana,2,0.7200000000000001,0.6428571428571429,0.8181818181818182,11.0
GaussianNB,tadasana,0,0.7368421052631579,1.0,0.5833333333333334,12.0
QuadraticDiscriminantAnalysis,tadasana,2,0.7826086956521738,0.75,0.8181818181818182,11.0
RandomForestClassifier,tadasana,3,0.7826086956521738,0.75,0.8181818181818182,11.0
AdaBoostClassifier,tittibhasana,0,0.0,0.0,0.0,11.0
AdaBoostClassifier,tittibhasana,1,0.0,0.0,0.0,11.0
AdaBoostClassifier,tittibhasana,2,0.0,0.0,0.0,12.0
AdaBoostClassifier,tittibhasana,3,0.0,0.0,0.0,12.0
AdaBoostClassifier,tittibhasana,4,0.0,0.0,0.0,11.0
QuadraticDiscriminantAnalysis,tittibhasana,3,0.4210526315789474,0.5714285714285714,0.3333333333333333,12.0
DecisionTreeClassifier,tittibhasana,2,0.4444444444444444,0.6666666666666666,0.3333333333333333,12.0
DecisionTreeClassifier,tittibhasana,3,0.4444444444444444,0.6666666666666666,0.3333333333333333,12.0
QuadraticDiscriminantAnalysis,tittibhasana,2,0.5,1.0,0.3333333333333333,12.0
GaussianNB,tittibhasana,3,0.5,0.5,0.5,12.0
DecisionTreeClassifier,tittibhasana,1,0.5217391304347826,0.5,0.5454545454545454,11.0
SVC,tittibhasana,3,0.5217391304347826,0.5454545454545454,0.5,12.0
MLPClassifier,tittibhasana,3,0.5925925925925926,0.5333333333333333,0.6666666666666666,12.0
KNeighborsClassifier,tittibhasana,3,0.6086956521739131,0.6363636363636364,0.5833333333333334,12.0
RandomForestClassifier,tittibhasana,3,0.6153846153846153,0.5714285714285714,0.6666666666666666,12.0
DecisionTreeClassifier,tittibhasana,0,0.6666666666666666,0.7,0.6363636363636364,11.0
GaussianNB,tittibhasana,1,0.6666666666666666,0.7,0.6363636363636364,11.0
DecisionTreeClassifier,tittibhasana,4,0.6666666666666666,0.7,0.6363636363636364,11.0
MLPClassifier,tittibhasana,2,0.6923076923076924,0.6428571428571429,0.75,12.0
QuadraticDiscriminantAnalysis,tittibhasana,1,0.6956521739130435,0.6666666666666666,0.7272727272727273,11.0
QuadraticDiscriminantAnalysis,tittibhasana,0,0.7058823529411764,1.0,0.5454545454545454,11.0
RandomForestClassifier,tittibhasana,2,0.7199999999999999,0.6923076923076923,0.75,12.0
SVC,tittibhasana,1,0.7272727272727273,0.7272727272727273,0.7272727272727273,11.0
MLPClassifier,tittibhasana,4,0.7272727272727273,0.7272727272727273,0.7272727272727273,11.0
KNeighborsClassifier,tittibhasana,2,0.75,0.75,0.75,12.0
GaussianNB,tittibhasana,0,0.7500000000000001,0.6923076923076923,0.8181818181818182,11.0
SVC,tittibhasana,4,0.761904761904762,0.8,0.7272727272727273,11.0
KNeighborsClassifier,tittibhasana,0,0.7692307692307692,0.6666666666666666,0.9090909090909091,11.0
GaussianNB,tittibhasana,4,0.7826086956521738,0.75,0.8181818181818182,11.0
MLPClassifier,tittibhasana,0,0.7999999999999999,0.8888888888888888,0.7272727272727273,11.0
KNeighborsClassifier,tittibhasana,4,0.8,0.7142857142857143,0.9090909090909091,11.0
SVC,tittibhasana,2,0.8181818181818182,0.9,0.75,12.0
RandomForestClassifier,tittibhasana,1,0.846153846153846,0.7333333333333333,1.0,11.0
GaussianNB,tittibhasana,2,0.8571428571428571,1.0,0.75,12.0
SVC,tittibhasana,0,0.8571428571428572,0.9,0.8181818181818182,11.0
RandomForestClassifier,tittibhasana,0,0.8695652173913043,0.8333333333333334,0.9090909090909091,11.0
RandomForestClassifier,tittibhasana,4,0.8695652173913043,0.8333333333333334,0.9090909090909091,11.0
MLPClassifier,tittibhasana,1,0.88,0.7857142857142857,1.0,11.0
KNeighborsClassifier,tittibhasana,1,0.9166666666666666,0.8461538461538461,1.0,11.0
QuadraticDiscriminantAnalysis,tittibhasana,4,0.9523809523809523,1.0,0.9090909090909091,11.0
AdaBoostClassifier,tolasana,0,0.0,0.0,0.0,12.0
AdaBoostClassifier,tolasana,1,0.0,0.0,0.0,12.0
AdaBoostClassifier,tolasana,2,0.0,0.0,0.0,12.0
AdaBoostClassifier,tolasana,3,0.0,0.0,0.0,12.0
AdaBoostClassifier,tolasana,4,0.0,0.0,0.0,12.0
DecisionTreeClassifier,tolasana,4,0.30769230769230765,0.2857142857142857,0.3333333333333333,12.0
DecisionTreeClassifier,tolasana,3,0.33333333333333337,0.2777777777777778,0.4166666666666667,12.0
QuadraticDiscriminantAnalysis,tolasana,0,0.3846153846153846,0.35714285714285715,0.4166666666666667,12.0
DecisionTreeClassifier,tolasana,1,0.4210526315789474,0.5714285714285714,0.3333333333333333,12.0
RandomForestClassifier,tolasana,1,0.43478260869565216,0.45454545454545453,0.4166666666666667,12.0
GaussianNB,tolasana,0,0.4347826086956522,0.29411764705882354,0.8333333333333334,12.0
DecisionTreeClassifier,tolasana,0,0.4615384615384615,0.42857142857142855,0.5,12.0
GaussianNB,tolasana,1,0.4736842105263157,0.34615384615384615,0.75,12.0
QuadraticDiscriminantAnalysis,tolasana,1,0.48000000000000004,0.46153846153846156,0.5,12.0
GaussianNB,tolasana,3,0.48648648648648657,0.36,0.75,12.0
DecisionTreeClassifier,tolasana,2,0.5217391304347826,0.5454545454545454,0.5,12.0
KNeighborsClassifier,tolasana,4,0.5217391304347826,0.5454545454545454,0.5,12.0
GaussianNB,tolasana,2,0.5517241379310345,0.47058823529411764,0.6666666666666666,12.0
GaussianNB,tolasana,4,0.5517241379310345,0.47058823529411764,0.6666666666666666,12.0
RandomForestClassifier,tolasana,4,0.5599999999999999,0.5384615384615384,0.5833333333333334,12.0
SVC,tolasana,4,0.5714285714285715,0.5,0.6666666666666666,12.0
QuadraticDiscriminantAnalysis,tolasana,3,0.5806451612903226,0.47368421052631576,0.75,12.0
KNeighborsClassifier,tolasana,3,0.5833333333333334,0.5833333333333334,0.5833333333333334,12.0
KNeighborsClassifier,tolasana,1,0.6086956521739131,0.6363636363636364,0.5833333333333334,12.0
QuadraticDiscriminantAnalysis,tolasana,2,0.6086956521739131,0.6363636363636364,0.5833333333333334,12.0
RandomForestClassifier,tolasana,2,0.6363636363636365,0.7,0.5833333333333334,12.0
MLPClassifier,tolasana,3,0.64,0.6153846153846154,0.6666666666666666,12.0
RandomForestClassifier,tolasana,0,0.6428571428571429,0.5625,0.75,12.0
QuadraticDiscriminantAnalysis,tolasana,4,0.6428571428571429,0.5625,0.75,12.0
RandomForestClassifier,tolasana,3,0.6666666666666665,0.6,0.75,12.0
SVC,tolasana,0,0.6666666666666667,0.5555555555555556,0.8333333333333334,12.0
MLPClassifier,tolasana,1,0.6896551724137931,0.5882352941176471,0.8333333333333334,12.0
KNeighborsClassifier,tolasana,0,0.6923076923076924,0.6428571428571429,0.75,12.0
MLPClassifier,tolasana,0,0.6923076923076924,0.6428571428571429,0.75,12.0
SVC,tolasana,1,0.7142857142857143,0.625,0.8333333333333334,12.0
MLPClassifier,tolasana,2,0.7142857142857143,0.625,0.8333333333333334,12.0
SVC,tolasana,3,0.7142857142857143,0.625,0.8333333333333334,12.0
MLPClassifier,tolasana,4,0.7142857142857143,0.625,0.8333333333333334,12.0
KNeighborsClassifier,tolasana,2,0.7272727272727272,0.8,0.6666666666666666,12.0
SVC,tolasana,2,0.7407407407407408,0.6666666666666666,0.8333333333333334,12.0
SVC,tulasana,0,0.0,0.0,0.0,6.0
RandomForestClassifier,tulasana,0,0.0,0.0,0.0,6.0
AdaBoostClassifier,tulasana,0,0.0,0.0,0.0,6.0
GaussianNB,tulasana,0,0.0,0.0,0.0,6.0
QuadraticDiscriminantAnalysis,tulasana,0,0.0,0.0,0.0,6.0
KNeighborsClassifier,tulasana,1,0.0,0.0,0.0,6.0
SVC,tulasana,1,0.0,0.0,0.0,6.0
MLPClassifier,tulasana,1,0.0,0.0,0.0,6.0
AdaBoostClassifier,tulasana,1,0.0,0.0,0.0,6.0
QuadraticDiscriminantAnalysis,tulasana,1,0.0,0.0,0.0,6.0
SVC,tulasana,2,0.0,0.0,0.0,6.0
RandomForestClassifier,tulasana,2,0.0,0.0,0.0,6.0
MLPClassifier,tulasana,2,0.0,0.0,0.0,6.0
AdaBoostClassifier,tulasana,2,0.0,0.0,0.0,6.0
QuadraticDiscriminantAnalysis,tulasana,2,0.0,0.0,0.0,6.0
SVC,tulasana,3,0.0,0.0,0.0,6.0
RandomForestClassifier,tulasana,3,0.0,0.0,0.0,6.0
AdaBoostClassifier,tulasana,3,0.0,0.0,0.0,6.0
QuadraticDiscriminantAnalysis,tulasana,3,0.0,0.0,0.0,6.0
KNeighborsClassifier,tulasana,4,0.0,0.0,0.0,7.0
SVC,tulasana,4,0.0,0.0,0.0,7.0
DecisionTreeClassifier,tulasana,4,0.0,0.0,0.0,7.0
RandomForestClassifier,tulasana,4,0.0,0.0,0.0,7.0
MLPClassifier,tulasana,4,0.0,0.0,0.0,7.0
AdaBoostClassifier,tulasana,4,0.0,0.0,0.0,7.0
QuadraticDiscriminantAnalysis,tulasana,4,0.0,0.0,0.0,7.0
DecisionTreeClassifier,tulasana,2,0.15384615384615383,0.14285714285714285,0.16666666666666666,6.0
DecisionTreeClassifier,tulasana,3,0.15384615384615383,0.14285714285714285,0.16666666666666666,6.0
RandomForestClassifier,tulasana,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,6.0
DecisionTreeClassifier,tulasana,0,0.1818181818181818,0.2,0.16666666666666666,6.0
GaussianNB,tulasana,1,0.1818181818181818,0.2,0.16666666666666666,6.0
MLPClassifier,tulasana,0,0.2,0.25,0.16666666666666666,6.0
KNeighborsClassifier,tulasana,3,0.2,0.25,0.16666666666666666,6.0
KNeighborsClassifier,tulasana,0,0.2222222222222222,0.3333333333333333,0.16666666666666666,6.0
MLPClassifier,tulasana,3,0.2222222222222222,0.3333333333333333,0.16666666666666666,6.0
GaussianNB,tulasana,3,0.2222222222222222,0.3333333333333333,0.16666666666666666,6.0
DecisionTreeClassifier,tulasana,1,0.23529411764705885,0.18181818181818182,0.3333333333333333,6.0
GaussianNB,tulasana,4,0.2857142857142857,0.2857142857142857,0.2857142857142857,7.0
KNeighborsClassifier,tulasana,2,0.4444444444444444,0.6666666666666666,0.3333333333333333,6.0
GaussianNB,tulasana,2,0.4615384615384615,0.42857142857142855,0.5,6.0
AdaBoostClassifier,upavistha konasana,0,0.0,0.0,0.0,12.0
AdaBoostClassifier,upavistha konasana,1,0.0,0.0,0.0,12.0
AdaBoostClassifier,upavistha konasana,2,0.0,0.0,0.0,12.0
AdaBoostClassifier,upavistha konasana,3,0.0,0.0,0.0,12.0
AdaBoostClassifier,upavistha konasana,4,0.0,0.0,0.0,12.0
GaussianNB,upavistha konasana,2,0.11764705882352941,0.2,0.08333333333333333,12.0
GaussianNB,upavistha konasana,4,0.125,0.25,0.08333333333333333,12.0
GaussianNB,upavistha konasana,1,0.14285714285714285,0.5,0.08333333333333333,12.0
GaussianNB,upavistha konasana,0,0.25,0.5,0.16666666666666666,12.0
DecisionTreeClassifier,upavistha konasana,4,0.30769230769230765,0.2857142857142857,0.3333333333333333,12.0
DecisionTreeClassifier,upavistha konasana,0,0.3333333333333333,0.5,0.25,12.0
GaussianNB,upavistha konasana,3,0.3333333333333333,0.5,0.25,12.0
MLPClassifier,upavistha konasana,3,0.34782608695652173,0.36363636363636365,0.3333333333333333,12.0
MLPClassifier,upavistha konasana,4,0.34782608695652173,0.36363636363636365,0.3333333333333333,12.0
DecisionTreeClassifier,upavistha konasana,2,0.3846153846153846,0.35714285714285715,0.4166666666666667,12.0
DecisionTreeClassifier,upavistha konasana,1,0.48000000000000004,0.46153846153846156,0.5,12.0
SVC,upavistha konasana,3,0.5333333333333333,0.4444444444444444,0.6666666666666666,12.0
RandomForestClassifier,upavistha konasana,3,0.5454545454545454,0.6,0.5,12.0
SVC,upavistha konasana,4,0.5517241379310345,0.47058823529411764,0.6666666666666666,12.0
QuadraticDiscriminantAnalysis,upavistha konasana,2,0.5806451612903226,0.47368421052631576,0.75,12.0
KNeighborsClassifier,upavistha konasana,0,0.5833333333333334,0.5833333333333334,0.5833333333333334,12.0
KNeighborsClassifier,upavistha konasana,1,0.5833333333333334,0.5833333333333334,0.5833333333333334,12.0
SVC,upavistha konasana,1,0.5833333333333334,0.5833333333333334,0.5833333333333334,12.0
MLPClassifier,upavistha konasana,2,0.5882352941176471,0.45454545454545453,0.8333333333333334,12.0
MLPClassifier,upavistha konasana,0,0.5925925925925926,0.5333333333333333,0.6666666666666666,12.0
DecisionTreeClassifier,upavistha konasana,3,0.6,0.75,0.5,12.0
RandomForestClassifier,upavistha konasana,0,0.6086956521739131,0.6363636363636364,0.5833333333333334,12.0
QuadraticDiscriminantAnalysis,upavistha konasana,1,0.6086956521739131,0.6363636363636364,0.5833333333333334,12.0
RandomForestClassifier,upavistha konasana,4,0.6086956521739131,0.6363636363636364,0.5833333333333334,12.0
QuadraticDiscriminantAnalysis,upavistha konasana,3,0.625,0.5,0.8333333333333334,12.0
QuadraticDiscriminantAnalysis,upavistha konasana,0,0.6363636363636365,0.7,0.5833333333333334,12.0
MLPClassifier,upavistha konasana,1,0.64,0.6153846153846154,0.6666666666666666,12.0
SVC,upavistha konasana,0,0.6428571428571429,0.5625,0.75,12.0
KNeighborsClassifier,upavistha konasana,2,0.6666666666666665,0.6,0.75,12.0
SVC,upavistha konasana,2,0.6666666666666665,0.6,0.75,12.0
QuadraticDiscriminantAnalysis,upavistha konasana,4,0.6666666666666665,0.6,0.75,12.0
RandomForestClassifier,upavistha konasana,1,0.6666666666666666,0.7777777777777778,0.5833333333333334,12.0
RandomForestClassifier,upavistha konasana,2,0.6956521739130435,0.7272727272727273,0.6666666666666666,12.0
KNeighborsClassifier,upavistha konasana,4,0.6956521739130435,0.7272727272727273,0.6666666666666666,12.0
KNeighborsClassifier,upavistha konasana,3,0.7272727272727272,0.8,0.6666666666666666,12.0
AdaBoostClassifier,urdhva dhanurasana,0,0.0,0.0,0.0,14.0
AdaBoostClassifier,urdhva dhanurasana,1,0.0,0.0,0.0,13.0
AdaBoostClassifier,urdhva dhanurasana,2,0.0,0.0,0.0,13.0
AdaBoostClassifier,urdhva dhanurasana,3,0.0,0.0,0.0,14.0
AdaBoostClassifier,urdhva dhanurasana,4,0.0,0.0,0.0,14.0
QuadraticDiscriminantAnalysis,urdhva dhanurasana,3,0.4166666666666667,0.29411764705882354,0.7142857142857143,14.0
QuadraticDiscriminantAnalysis,urdhva dhanurasana,2,0.4262295081967213,0.2708333333333333,1.0,13.0
QuadraticDiscriminantAnalysis,urdhva dhanurasana,1,0.5161290322580646,0.4444444444444444,0.6153846153846154,13.0
DecisionTreeClassifier,urdhva dhanurasana,1,0.5217391304347826,0.6,0.46153846153846156,13.0
DecisionTreeClassifier,urdhva dhanurasana,0,0.5517241379310344,0.5333333333333333,0.5714285714285714,14.0
DecisionTreeClassifier,urdhva dhanurasana,4,0.5517241379310344,0.5333333333333333,0.5714285714285714,14.0
DecisionTreeClassifier,urdhva dhanurasana,3,0.5714285714285714,0.5714285714285714,0.5714285714285714,14.0
GaussianNB,urdhva dhanurasana,4,0.5714285714285714,0.5714285714285714,0.5714285714285714,14.0
DecisionTreeClassifier,urdhva dhanurasana,2,0.5833333333333334,0.6363636363636364,0.5384615384615384,13.0
RandomForestClassifier,urdhva dhanurasana,4,0.6206896551724138,0.6,0.6428571428571429,14.0
QuadraticDiscriminantAnalysis,urdhva dhanurasana,4,0.6285714285714286,0.5238095238095238,0.7857142857142857,14.0
GaussianNB,urdhva dhanurasana,1,0.6428571428571429,0.6,0.6923076923076923,13.0
MLPClassifier,urdhva dhanurasana,4,0.6451612903225806,0.5882352941176471,0.7142857142857143,14.0
QuadraticDiscriminantAnalysis,urdhva dhanurasana,0,0.6486486486486486,0.5217391304347826,0.8571428571428571,14.0
GaussianNB,urdhva dhanurasana,3,0.6666666666666666,0.8,0.5714285714285714,14.0
MLPClassifier,urdhva dhanurasana,3,0.6923076923076924,0.75,0.6428571428571429,14.0
SVC,urdhva dhanurasana,4,0.7096774193548386,0.6470588235294118,0.7857142857142857,14.0
GaussianNB,urdhva dhanurasana,0,0.7200000000000001,0.8181818181818182,0.6428571428571429,14.0
KNeighborsClassifier,urdhva dhanurasana,4,0.7333333333333334,0.6875,0.7857142857142857,14.0
MLPClassifier,urdhva dhanurasana,0,0.7407407407407408,0.7692307692307693,0.7142857142857143,14.0
RandomForestClassifier,urdhva dhanurasana,3,0.75,0.9,0.6428571428571429,14.0
KNeighborsClassifier,urdhva dhanurasana,0,0.7692307692307692,0.8333333333333334,0.7142857142857143,14.0
SVC,urdhva dhanurasana,1,0.7826086956521738,0.9,0.6923076923076923,13.0
GaussianNB,urdhva dhanurasana,2,0.7857142857142856,0.7333333333333333,0.8461538461538461,13.0
KNeighborsClassifier,urdhva dhanurasana,3,0.8,0.9090909090909091,0.7142857142857143,14.0
SVC,urdhva dhanurasana,3,0.8148148148148148,0.8461538461538461,0.7857142857142857,14.0
RandomForestClassifier,urdhva dhanurasana,1,0.8333333333333333,0.9090909090909091,0.7692307692307693,13.0
MLPClassifier,urdhva dhanurasana,1,0.8333333333333333,0.9090909090909091,0.7692307692307693,13.0
KNeighborsClassifier,urdhva dhanurasana,1,0.8695652173913044,1.0,0.7692307692307693,13.0
RandomForestClassifier,urdhva dhanurasana,2,0.8799999999999999,0.9166666666666666,0.8461538461538461,13.0
MLPClassifier,urdhva dhanurasana,2,0.8799999999999999,0.9166666666666666,0.8461538461538461,13.0
SVC,urdhva dhanurasana,0,0.888888888888889,0.9230769230769231,0.8571428571428571,14.0
RandomForestClassifier,urdhva dhanurasana,0,0.896551724137931,0.8666666666666667,0.9285714285714286,14.0
KNeighborsClassifier,urdhva dhanurasana,2,0.9166666666666666,1.0,0.8461538461538461,13.0
SVC,urdhva dhanurasana,2,0.9166666666666666,1.0,0.8461538461538461,13.0
AdaBoostClassifier,urdhva hastasana,0,0.0,0.0,0.0,9.0
AdaBoostClassifier,urdhva hastasana,1,0.0,0.0,0.0,10.0
AdaBoostClassifier,urdhva hastasana,2,0.0,0.0,0.0,10.0
QuadraticDiscriminantAnalysis,urdhva hastasana,2,0.0,0.0,0.0,10.0
AdaBoostClassifier,urdhva hastasana,3,0.0,0.0,0.0,9.0
AdaBoostClassifier,urdhva hastasana,4,0.0,0.0,0.0,9.0
QuadraticDiscriminantAnalysis,urdhva hastasana,3,0.1818181818181818,0.5,0.1111111111111111,9.0
QuadraticDiscriminantAnalysis,urdhva hastasana,0,0.19999999999999998,1.0,0.1111111111111111,9.0
DecisionTreeClassifier,urdhva hastasana,2,0.2105263157894737,0.2222222222222222,0.2,10.0
QuadraticDiscriminantAnalysis,urdhva hastasana,4,0.3636363636363636,1.0,0.2222222222222222,9.0
DecisionTreeClassifier,urdhva hastasana,0,0.375,0.42857142857142855,0.3333333333333333,9.0
QuadraticDiscriminantAnalysis,urdhva hastasana,1,0.4615384615384615,1.0,0.3,10.0
DecisionTreeClassifier,urdhva hastasana,3,0.47058823529411764,0.5,0.4444444444444444,9.0
KNeighborsClassifier,urdhva hastasana,4,0.5,0.45454545454545453,0.5555555555555556,9.0
KNeighborsClassifier,urdhva hastasana,1,0.588235294117647,0.7142857142857143,0.5,10.0
GaussianNB,urdhva hastasana,4,0.6086956521739131,0.5,0.7777777777777778,9.0
SVC,urdhva hastasana,4,0.6153846153846153,0.47058823529411764,0.8888888888888888,9.0
GaussianNB,urdhva hastasana,3,0.6666666666666667,0.5333333333333333,0.8888888888888888,9.0
